0.3774
0.2255
0.4064
0.1742
0.0466
0.2658
0.3788
0.0806
0.1189
0.0695
0.0858
0.2
0.4013
0.2006
0.1939
0.1926
0.2338
0.3166
0.3084
0.2152
0.2815
0.4458
0.2832
0.1824
0.4004
0.3688
0.1457
0.1681
0.2109
0.1511
0.1814
0.3226
0.0935
0.1606
0.1982
0.3514
0.3071
0.3848
0.0453
0.0613
0.0449
0.1396
0.2174
0.1025
0.1808
0.0777
0.1728
0.1667
0.384
0.0881
0.0531
0.386
0.2626
0.4294
0.3151
0.3264
0.3729
0.1852
0.297
0.3235
0.1357
0.1765
0.1477
0.4083
0.3496
0.0882
0.4113
0.0881
0.2087
0.4732
0.1433
0.1651
0.0936
0.0612
0.2181
0.2756
0.333
0.3921
0.3986
0.3997
0.2341
0.2341
0.3422
0.1198
0.3362
0.2914
0.2422
0.2816
0.3969
0.08
0.3652
0.3229
0.1427
0.2081
0.1471
0.2755
0.4349
0.2953
0.2662
0.0381
