0.154
0.3186
0.0447
0.1348
0.3385
0.2103
0.2899
0.0699
0.2488
0.1266
0.4224
0.3824
0.1672
0.8359
0.2055
0.3717
0.5179
0.1101
0.2052
0.2651
0.105
0.1516
0.2084
0.1346
0.3952
0.2593
0.1265
0.1854
0.135
0.3552
0.4877
0.0365
0.258
0.2732
0.1429
0.2184
0.1184
0.5337
0.1676
0.1347
0.4789
0.2902
0.6842
0.0773
0.4074
0.3324
0.1234
0.2377
0.0891
0.0982
