0.0493
0.2119
0.0375
0.0544
0.0953
0.0326
0.0198
0.1283
0.0352
0.1565
0.1867
0.0178
0.0602
0.0219
0.0436
0.1276
0.0869
0.0123
0.1402
0.1481
0.0957
0.0309
0.0176
0.0788
0.0894
0.0362
0.1124
0.0671
0.0723
0.0737
0.0215
0.0898
0.03
0.0279
0.1263
0.0464
0.1602
0.2093
0.0685
0.0217
0.1292
0.0655
0.0629
0.0673
0.0192
0.0825
0.1283
0.1709
0.1063
0.0275
0.0486
0.0376
0.0789
0.0244
0.0213
0.0224
0.0912
0.1056
0.1031
0.1282
0.1104
0.0461
0.1062
0.1422
0.0864
0.0948
0.0734
0.0327
0.0686
0.1392
0.1371
0.0937
0.0379
0.1955
0.0241
0.0764
0.0593
0.017
0.0239
0.1245
0.0355
0.103
0.0507
0.1048
0.0271
0.0813
0.3059
0.0574
0.0713
0.0456
0.0946
0.1373
0.1309
0.0148
0.099
0.039
0.0818
0.0483
0.0194
0.0789
